full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,price_doc
72,43.0,2.0,,,,,,,Investment,Severnoe Butovo,9900000
74,74.0,,,,,,,,OwnerOccupier,Izmajlovo,14186006
60,42.0,4.0,9.0,1.0,1978.0,3.0,6.0,,Investment,Otradnoe,1000000
55,37.0,5.0,,,,,,,Investment,Zamoskvorech'e,10450000
52,,12.0,,,,,,,OwnerOccupier,Nekrasovka,4565790
61,,3.0,,,,,,,OwnerOccupier,Nekrasovka,6283369
77,,5.0,,,,,,,OwnerOccupier,Nekrasovka,6440024
38,38.0,16.0,,,,,,,OwnerOccupier,Poselenie Vnukovskoe,3856798
34,15.0,7.0,0.0,6.0,,1.0,8.0,1.0,OwnerOccupier,Poselenie Voskresenskoe,3842500
50,28.0,16.0,,,,,,,Investment,Cheremushki,9500000
41,,9.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,4058255
64,,6.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,5684608
38,23.0,7.0,12.0,5.0,1966.0,2.0,6.0,3.0,Investment,Preobrazhenskoe,6700000
53,32.0,2.0,,,,,,,Investment,Solncevo,6300000
47,30.0,3.0,,,,,,,Investment,Bogorodskoe,9000000
60,43.0,1.0,,,,,,,Investment,Hamovniki,12300000
38,19.0,14.0,,,,,,,Investment,Kosino-Uhtomskoe,5750000
63,,5.0,,,,,,,OwnerOccupier,Nekrasovka,5288828
44,28.0,,,,,,,,Investment,Jasenevo,7400000
29,15.0,10.0,,,,,,,Investment,Birjulevo Vostochnoe,3900000
77,,9.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,6354446
82,,17.0,,,,,,,OwnerOccupier,Mitino,9717222
83,,5.0,,,,,,,OwnerOccupier,Izmajlovo,14137011
102,,3.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,8084041
43,,6.0,22.0,4.0,,1.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4391053
52,30.0,10.0,,,,,,,Investment,Jaroslavskoe,2500000
79,73.0,6.0,,,,,,,OwnerOccupier,Mitino,10743254
35,19.0,13.0,,,,,,,Investment,Altuf'evskoe,5400000
74,74.0,7.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,6517123
39,38.0,8.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,4247900
39,38.0,3.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3930300
34,19.0,2.0,,,,,,,Investment,Zapadnoe Degunino,1300000
40,,11.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,4060800
30,18.0,4.0,,,,,,,Investment,Sviblovo,5250000
71,42.0,16.0,17.0,1.0,1987.0,3.0,10.0,3.0,Investment,Krylatskoe,14500000
57,31.0,1.0,,,,,,,Investment,Pokrovskoe Streshnevo,7300000
32,18.0,1.0,,,,,,,Investment,Chertanovo Central'noe,5250000
51,,4.0,,,,,,,OwnerOccupier,Poselenie Pervomajskoe,3228750
31,31.0,13.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3483200
32,31.0,5.0,,,,,,,Investment,Vojkovskoe,4800000
46,45.0,5.0,5.0,1.0,1967.0,2.0,5.0,3.0,Investment,Golovinskoe,5800000
44,30.0,4.0,,,,,,,Investment,Kuz'minki,5700000
36,18.0,16.0,,,,,,,Investment,Sokol'niki,7600000
36,,12.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3780000
38,,11.0,,,,,,,OwnerOccupier,Nekrasovka,3650692
48,,3.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3855750
34,34.0,2.0,,,,,,,Investment,Juzhnoe Tushino,6300000
57,57.0,8.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,5528347
43,27.0,1.0,5.0,2.0,,2.0,5.0,,Investment,Tekstil'shhiki,14000000
73,,12.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,6020188
102,100.0,15.0,,,,,,,Investment,Kurkino,17800000
114,69.0,13.0,18.0,4.0,2000.0,3.0,16.0,,Investment,Horoshevo-Mnevniki,28500000
39,,1.0,,,,,,,OwnerOccupier,Poselenie Filimonkovskoe,2394521
58,31.0,17.0,17.0,1.0,1985.0,2.0,10.0,3.0,Investment,Brateevo,8500000
44,27.0,2.0,9.0,1.0,1967.0,2.0,5.0,2.0,Investment,Kon'kovo,6900000
52,52.0,13.0,,,,,,,OwnerOccupier,Losinoostrovskoe,8663288
38,,10.0,,,,,,,OwnerOccupier,Nekrasovka,3650692
54,,2.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,5362560
38,19.0,9.0,,,,,,,Investment,Mitino,6000000
87,87.0,11.0,,,,,,,OwnerOccupier,Tekstil'shhiki,13699950
39,25.0,1.0,5.0,2.0,1964.0,2.0,5.0,,Investment,Marfino,6400000
36,21.0,1.0,,,,,,,Investment,Otradnoe,4850000
33,,4.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3383500
65,46.0,16.0,,,,,,,Investment,Donskoe,11350000
45,44.0,2.0,,,,,,,Investment,Kon'kovo,8250000
44,27.0,4.0,,,,,,,Investment,Chertanovo Severnoe,7000000
35,18.0,5.0,,,,,,,Investment,Nagatino-Sadovniki,5000000
39,20.0,3.0,12.0,1.0,1977.0,1.0,8.0,2.0,Investment,Bibirevo,4850000
38,,4.0,,,,,,,OwnerOccupier,Nekrasovka,3585120
41,26.0,5.0,,,,,,,Investment,Zjuzino,5620000
39,,6.0,,,,,,,OwnerOccupier,Nekrasovka,3831500
52,,13.0,,,,,,,OwnerOccupier,Nekrasovka,4565790
79,41.0,,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,7165650
76,,9.0,,,,,,,OwnerOccupier,Zapadnoe Degunino,6864577
40,40.0,8.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,3410402
36,18.0,15.0,,,,,,,Investment,Fili Davydkovo,7050000
50,30.0,10.0,,,,,,,Investment,Zapadnoe Degunino,7500000
35,19.0,2.0,,,,,,,Investment,Alekseevskoe,7350000
59,30.0,8.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,5606580
66,46.0,8.0,16.0,5.0,1983.0,3.0,7.0,3.0,Investment,Ivanovskoe,2000000
41,17.0,12.0,16.0,1.0,,1.0,8.0,,Investment,Ramenki,3000000
41,27.0,2.0,,,,,,,Investment,Vnukovo,4600000
59,43.0,8.0,9.0,1.0,1980.0,3.0,6.0,3.0,Investment,Mar'ino,2000000
40,,12.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,3410402
40,,3.0,,,,,,,OwnerOccupier,Nekrasovka,4112800
37,,6.0,,,,,,,OwnerOccupier,Nekrasovka,3500148
37,,3.0,,,,,,,OwnerOccupier,Nekrasovka,3500148
79,,11.0,,,,,,,OwnerOccupier,Nekrasovka,6683688
46,30.0,2.0,,,,,,,Investment,Chertanovo Severnoe,7000000
62,,13.0,,,,,,,OwnerOccupier,Nekrasovka,5856084
39,,17.0,,,,,,,OwnerOccupier,Nekrasovka,3754870
33,17.0,6.0,,,,,,,Investment,Basmannoe,7500000
20,12.0,8.0,,,,,,,Investment,Gol'janovo,990000
63,,11.0,,,,,,,OwnerOccupier,Nekrasovka,6426541
79,,8.0,,,,,,,OwnerOccupier,Nekrasovka,6683688
55,55.0,2.0,17.0,6.0,,2.0,1.0,1.0,OwnerOccupier,Poselenie Filimonkovskoe,3378817
44,,3.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,4415440
45,21.0,,,,,,,,Investment,Mar'ina Roshha,10800000
57,33.0,3.0,,,,,,,Investment,Sviblovo,1000000
60,,6.0,,,,,,,OwnerOccupier,Strogino,10485000
75,75.0,16.0,,,,,,,OwnerOccupier,Tekstil'shhiki,11140350
60,,11.0,,,,,,,OwnerOccupier,Nekrasovka,5400960
54,32.0,10.0,12.0,1.0,2004.0,2.0,9.0,3.0,Investment,Mar'ina Roshha,10300000
38,,15.0,,,,,,,OwnerOccupier,Nekrasovka,4027052
53,32.0,9.0,16.0,1.0,1978.0,2.0,9.0,3.0,Investment,Altuf'evskoe,9300000
40,25.0,6.0,,,,,,,Investment,Dorogomilovo,10700000
69,33.0,6.0,,,,,,,Investment,Kosino-Uhtomskoe,10700000
61,,17.0,,,,,,,OwnerOccupier,Nekrasovka,5778018
68,,5.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,5358600
38,,7.0,,,,,,,OwnerOccupier,Nekrasovka,3622465
51,,7.0,,,,,,,OwnerOccupier,Nekrasovka,4513410
102,102.0,24.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,8167576
53,31.0,10.0,,,,,,,Investment,Troparevo-Nikulino,12000000
85,,20.0,,,,,,,OwnerOccupier,Chertanovo Central'noe,12112500
64,64.0,7.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,5645120
42,28.0,9.0,9.0,1.0,1970.0,2.0,6.0,2.0,Investment,Sviblovo,7250000
44,28.0,8.0,9.0,2.0,1968.0,2.0,5.0,3.0,Investment,Mozhajskoe,8000000
59,,20.0,,,,,,,OwnerOccupier,Mitino,9013932
32,20.0,4.0,,,,,,,Investment,Ostankinskoe,7150000
53,32.0,17.0,,,,,,,Investment,Akademicheskoe,1000000
36,19.0,5.0,16.0,1.0,1980.0,1.0,8.0,,Investment,Bibirevo,6100000
26,26.0,18.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,2956800
40,40.0,6.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,3410402
71,71.0,6.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,5007939
37,18.0,12.0,16.0,1.0,1979.0,1.0,8.0,2.0,Investment,Strogino,6900000
64,,11.0,,,,,,,OwnerOccupier,Nekrasovka,5835520
37,20.0,8.0,,,,,,,Investment,Ochakovo-Matveevskoe,6000000
56,,13.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,4411384
40,,12.0,,,,,,,OwnerOccupier,Nekrasovka,4112800
45,28.0,2.0,5.0,1.0,1964.0,2.0,5.0,3.0,Investment,Caricyno,6775000
40,,12.0,,,,,,,OwnerOccupier,Nekrasovka,4112800
39,39.0,8.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3940200
165,,32.0,,,,,,,OwnerOccupier,Obruchevskoe,22597668
41,18.0,4.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,4089180
43,,18.0,,,,,,,OwnerOccupier,Mitino,6697852
77,44.0,14.0,,,,,,,Investment,Zapadnoe Degunino,11200000
60,,,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,5753200
40,20.0,6.0,,,,,,,Investment,Mar'ino,5000000
35,35.0,22.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,4009600
54,,5.0,,,,,,,OwnerOccupier,Zapadnoe Degunino,5242210
63,,7.0,,,,,,,OwnerOccupier,Nekrasovka,5227330
70,,12.0,,,,,,,OwnerOccupier,Nekrasovka,5856084
41,,24.0,25.0,4.0,,1.0,10.0,,OwnerOccupier,Nekrasovka,3036886
39,,4.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3850900
38,18.0,25.0,,,,,,,Investment,Mar'ino,8100000
40,40.0,13.0,,,,,,,OwnerOccupier,Nekrasovka,4112800
45,29.0,2.0,,,,,,,Investment,Zjablikovo,7100000
53,,4.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,5942680
64,64.0,22.0,,,,,,,OwnerOccupier,Nekrasovka,6064634
37,19.0,13.0,,,,,,,Investment,Lianozovo,5800000
75,72.0,6.0,,,,,,,Investment,Babushkinskoe,12400000
42,,17.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3627911
59,31.0,10.0,,,,,,,Investment,Severnoe Butovo,10150000
35,16.0,6.0,,,,,,,Investment,Butyrskoe,7000000
53,53.0,4.0,,,,,,,OwnerOccupier,Orehovo-Borisovo Severnoe,3023412
37,37.0,7.0,,,,,,,OwnerOccupier,Novo-Peredelkino,3853942
48,48.0,3.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3912300
45,30.0,5.0,,,,,,,Investment,Cheremushki,6700000
38,38.0,7.0,,,,,,,Investment,Vojkovskoe,5700000
51,30.0,12.0,,,,,,,Investment,Brateevo,7800000
106,,7.0,,,,,,,OwnerOccupier,Izmajlovo,17386002
38,,13.0,,,,,,,OwnerOccupier,Nekrasovka,3650692
37,18.0,8.0,,,,,,,Investment,Juzhnoe Medvedkovo,6400000
78,43.0,1.0,17.0,1.0,1985.0,3.0,10.0,2.0,Investment,Juzhnoe Tushino,10500000
49,27.0,8.0,,,,,,,Investment,Lefortovo,7000000
43,31.0,3.0,,,,,,,Investment,Vostochnoe Izmajlovo,1000000
61,32.0,12.0,14.0,1.0,2000.0,2.0,10.0,3.0,Investment,Basmannoe,11500000
37,,13.0,,,,,,,OwnerOccupier,Mitino,5898968
26,26.0,7.0,,,,,,,OwnerOccupier,Tverskoe,2772000
79,,11.0,,,,,,,OwnerOccupier,Nekrasovka,6683688
125,125.0,,,,,,,,OwnerOccupier,Troickij okrug,5587488
34,20.0,8.0,,,,,,,Investment,Pokrovskoe Streshnevo,6000000
33,18.0,2.0,,,,,,,Investment,Kuncevo,6100000
44,30.0,4.0,5.0,5.0,1962.0,2.0,5.0,2.0,Investment,Koptevo,5650000
115,115.0,,,,,,,,OwnerOccupier,Troickij okrug,4468500
63,45.0,10.0,,,,,,,Investment,Zapadnoe Degunino,7400000
51,32.0,6.0,14.0,2.0,1969.0,2.0,8.0,2.0,Investment,Pokrovskoe Streshnevo,8720000
51,24.0,7.0,14.0,2.0,1971.0,2.0,7.0,3.0,Investment,Preobrazhenskoe,9150000
69,28.0,16.0,,,,,,,Investment,Troickij okrug,6800000
45,30.0,2.0,12.0,1.0,1974.0,2.0,6.0,3.0,Investment,Bibirevo,7400000
82,,17.0,,,,,,,OwnerOccupier,Mitino,9717222
64,64.0,6.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,5320482
60,41.0,3.0,5.0,1.0,1967.0,3.0,5.0,2.0,Investment,Gol'janovo,7200000
27,27.0,12.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3046400
74,,10.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,7169986
38,19.0,8.0,,,,,,,Investment,Nagornoe,7600000
31,,14.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3522852
55,,3.0,,,,,,,OwnerOccupier,Poselenie Filimonkovskoe,3190980
40,,15.0,,,,,,,OwnerOccupier,Nekrasovka,4151600
61,32.0,16.0,23.0,1.0,2008.0,2.0,9.0,2.0,Investment,Rjazanskij,11300000
45,28.0,1.0,,,,,,,Investment,Chertanovo Severnoe,7000000
44,44.0,1.0,,,,,,,Investment,Caricyno,6500000
52,,16.0,,,,,,,OwnerOccupier,Nekrasovka,4768714
74,45.0,,,,,,,,Investment,Obruchevskoe,10000000
36,19.0,8.0,,,,,,,Investment,Orehovo-Borisovo Juzhnoe,5300000
43,43.0,2.0,5.0,2.0,1965.0,2.0,5.0,2.0,Investment,Fili Davydkovo,6700000
35,19.0,16.0,16.0,1.0,1982.0,1.0,8.0,3.0,Investment,Zapadnoe Degunino,5700000
104,68.0,17.0,,,,,,,Investment,Nagatinskij Zaton,16000000
57,35.0,4.0,5.0,2.0,1959.0,2.0,7.0,2.0,Investment,Mar'ina Roshha,8700000
40,22.0,3.0,,,,,,,Investment,Ljublino,6000000
65,33.0,10.0,20.0,2.0,2010.0,2.0,9.0,2.0,Investment,Gol'janovo,2000000
44,44.0,8.0,,,,,,,Investment,Dmitrovskoe,6500000
58,40.0,1.0,,,,,,,Investment,Kon'kovo,8350000
52,30.0,6.0,,,,,,,Investment,Tekstil'shhiki,8900000
30,17.0,5.0,9.0,2.0,1965.0,1.0,6.0,3.0,Investment,Horoshevo-Mnevniki,5900000
72,47.0,3.0,,,,,,,Investment,Lomonosovskoe,15100000
36,18.0,12.0,16.0,5.0,1986.0,1.0,9.0,2.0,Investment,Tekstil'shhiki,5450000
39,21.0,3.0,,,,,,,Investment,Zjablikovo,5800000
38,24.0,1.0,5.0,2.0,1962.0,2.0,5.0,3.0,Investment,Juzhnoportovoe,6300000
64,30.0,1.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,5206320
39,22.0,3.0,,,,,,,Investment,Pechatniki,5750000
36,20.0,11.0,,,,,,,Investment,Perovo,5400000
67,46.0,13.0,,,,,,,Investment,Lefortovo,11000000
38,19.0,5.0,,,,,,,Investment,Preobrazhenskoe,7050000
52,,12.0,,,,,,,OwnerOccupier,Nekrasovka,5123831
45,29.0,2.0,,,,,,,Investment,Izmajlovo,5900000
58,39.0,9.0,,,,,,,Investment,Preobrazhenskoe,8600000
32,19.0,4.0,5.0,5.0,1962.0,1.0,5.0,2.0,Investment,Dmitrovskoe,990000
96,,18.0,,,,,,,OwnerOccupier,Mitino,12854856
38,38.0,15.0,,,,,,,Investment,Horoshevo-Mnevniki,7100000
43,29.0,4.0,,,,,,,Investment,Vnukovo,4800000
78,,15.0,,,,,,,OwnerOccupier,Chertanovo Juzhnoe,11488391
69,,1.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,4955186
64,46.0,14.0,16.0,5.0,1983.0,3.0,7.0,3.0,Investment,Donskoe,12200000
42,26.0,2.0,,,,,,,Investment,Meshhanskoe,7700000
51,,4.0,,,,,,,OwnerOccupier,Nekrasovka,4513410
41,37.0,14.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,4186080
44,29.0,10.0,,,,,,,Investment,Vyhino-Zhulebino,3500000
107,54.0,7.0,,,,,,,Investment,Juzhnoe Medvedkovo,12332970
48,28.0,1.0,9.0,1.0,1972.0,2.0,9.0,2.0,Investment,Chertanovo Juzhnoe,6200000
41,,18.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,4066326
31,17.0,4.0,,,,,,,Investment,Novogireevo,4900000
46,30.0,3.0,,,,,,,Investment,Zamoskvorech'e,12850000
63,38.0,4.0,,,,,,,Investment,Juzhnoportovoe,9800000
51,,4.0,,,,,,,OwnerOccupier,Nekrasovka,4714006
43,28.0,7.0,9.0,1.0,1969.0,2.0,6.0,3.0,Investment,Altuf'evskoe,5800000
41,19.0,11.0,14.0,6.0,2007.0,1.0,10.0,2.0,Investment,Kuz'minki,7600000
36,19.0,3.0,,,,,,,Investment,Marfino,6150000
71,46.0,6.0,8.0,2.0,1961.0,3.0,8.0,,Investment,Ostankinskoe,14500000
35,19.0,4.0,,,,,,,Investment,Shhukino,6150000
31,31.0,5.0,,,,,,,Investment,Lomonosovskoe,5500000
40,40.0,8.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,3979800
75,75.0,2.0,,,,,,,OwnerOccupier,Tverskoe,6656137
43,31.0,2.0,,,,,,,Investment,Severnoe Izmajlovo,5900000
23,15.0,5.0,,,,,,,Investment,Novogireevo,4125000
110,110.0,1.0,,,,,,,OwnerOccupier,Poselenie Filimonkovskoe,6970000
40,18.0,25.0,,,,,,,Investment,Brateevo,6300000
75,45.0,10.0,,,,,,,Investment,Teplyj Stan,11400000
44,27.0,2.0,,,,,,,Investment,Severnoe Tushino,6700000
37,19.0,9.0,,,,,,,Investment,Solncevo,5550000
35,21.0,4.0,,,,,,,Investment,Perovo,5200000
50,30.0,7.0,16.0,1.0,1984.0,2.0,8.0,2.0,Investment,Akademicheskoe,9900000
74,41.0,4.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,6934500
52,30.0,14.0,,,,,,,Investment,Akademicheskoe,9000000
39,,1.0,,,,,,,OwnerOccupier,Poselenie Desjonovskoe,3339842
81,,5.0,,,,,,,OwnerOccupier,Mitino,11280240
64,44.0,10.0,,,,,,,Investment,Kuncevo,12000000
72,43.0,17.0,,,,,,,Investment,Ramenki,13300000
78,78.0,5.0,,,,,,,OwnerOccupier,Chertanovo Juzhnoe,11365774
60,60.0,3.0,,,,,,,OwnerOccupier,Poselenie Desjonovskoe,4481248
44,28.0,8.0,,,,,,,Investment,Dmitrovskoe,5800000
37,22.0,7.0,,,,,,,Investment,Horoshevo-Mnevniki,6200000
102,102.0,9.0,,,,,,,OwnerOccupier,Poselenie Moskovskij,8339376
29,,11.0,,,,,,,OwnerOccupier,Mitino,4757244
37,19.0,16.0,,,,,,,Investment,Lianozovo,6000000
37,19.0,14.0,17.0,1.0,,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,3845468
38,18.0,11.0,,,,,,,Investment,Poselenie Moskovskij,2105000
31,21.0,8.0,9.0,5.0,1962.0,1.0,5.0,3.0,Investment,Kotlovka,3000000
50,50.0,6.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,4092266
49,29.0,7.0,12.0,1.0,1976.0,2.0,9.0,3.0,Investment,Losinoostrovskoe,1000000
54,32.0,14.0,17.0,1.0,1997.0,2.0,9.0,3.0,Investment,Novokosino,8050000
53,32.0,13.0,,,,,,,Investment,Zjablikovo,9150000
79,49.0,5.0,5.0,2.0,1957.0,4.0,7.0,2.0,Investment,Sokolinaja Gora,10300000
142,142.0,4.0,6.0,2.0,2013.0,2.0,10.0,1.0,OwnerOccupier,Troickij okrug,5680000
43,28.0,9.0,,,,,,,Investment,Jasenevo,7050000
38,38.0,15.0,,,,,,,Investment,Solncevo,5750000
65,30.0,1.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,5252520
57,41.0,9.0,,,,,,,Investment,Kon'kovo,9900000
37,37.0,23.0,,,,,,,OwnerOccupier,Strogino,7195850
59,32.0,17.0,,,,,,,Investment,Brateevo,9300000
29,,15.0,,,,,,,OwnerOccupier,Mitino,4768335
77,53.0,12.0,,,,,,,Investment,Orehovo-Borisovo Severnoe,8650000
29,,20.0,,,,,,,OwnerOccupier,Mitino,4963218
63,41.0,4.0,,,,,,,Investment,Chertanovo Juzhnoe,9800000
40,,17.0,,,,,,,OwnerOccupier,Nekrasovka,4112800
55,28.0,2.0,,,,,,,Investment,Teplyj Stan,1000000
60,43.0,5.0,,,,,,,Investment,Staroe Krjukovo,1100000
52,,17.0,,,,,,,OwnerOccupier,Nekrasovka,4565790
39,29.0,4.0,12.0,5.0,1965.0,2.0,0.0,2.0,Investment,Kuncevo,7650000
30,18.0,3.0,,,,,,,Investment,Ljublino,5100000
54,30.0,3.0,14.0,1.0,1989.0,2.0,8.0,,Investment,Mar'ino,8300000
51,30.0,17.0,,,,,,,Investment,Akademicheskoe,12000000
32,21.0,7.0,,,,,,,Investment,Tekstil'shhiki,4780000
51,32.0,4.0,,,,,,,Investment,Kon'kovo,990000
42,,7.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,4224330
55,40.0,4.0,5.0,2.0,1958.0,3.0,5.0,2.0,Investment,Hamovniki,16000000
80,46.0,12.0,,,,,,,Investment,Marfino,8830000
166,,7.0,,,,,,,OwnerOccupier,Obruchevskoe,22642734
32,18.0,9.0,,,,,,,Investment,Nagatinskij Zaton,6200000
74,44.0,12.0,17.0,1.0,1988.0,3.0,10.0,3.0,Investment,Lefortovo,12500000
141,141.0,13.0,,,,,,,OwnerOccupier,Tverskoe,32637000
38,38.0,12.0,,,,,,,Investment,Chertanovo Juzhnoe,5750000
59,42.0,5.0,9.0,1.0,1969.0,3.0,6.0,3.0,Investment,Kon'kovo,10000000
133,84.0,4.0,,,,,,,Investment,Ramenki,28000000
226,94.0,20.0,,,,,,,Investment,Akademicheskoe,13200000
40,,5.0,,,,,,,OwnerOccupier,Nekrasovka,4112800
57,35.0,7.0,14.0,1.0,2008.0,2.0,8.0,3.0,Investment,Juzhnoe Butovo,7700000
34,13.0,16.0,25.0,4.0,2012.0,1.0,10.0,,Investment,Poselenie Sosenskoe,3478200
51,30.0,10.0,,,,,,,Investment,Cheremushki,13250000
80,,11.0,,,,,,,OwnerOccupier,Strogino,12674600
59,,17.0,,,,,,,OwnerOccupier,Losinoostrovskoe,10101000
61,,15.0,,,,,,,OwnerOccupier,Nekrasovka,5616688
83,46.0,17.0,,,,,,,Investment,Mar'ino,10400000
59,38.0,2.0,9.0,1.0,1975.0,3.0,7.0,2.0,Investment,Marfino,8700000
37,19.0,14.0,,,,,,,Investment,Beskudnikovskoe,1000000
72,,21.0,,,,,,,OwnerOccupier,Nekrasovka,6064634
40,17.0,20.0,,,,,,,Investment,Ramenki,8500000
51,,14.0,,,,,,,OwnerOccupier,Nekrasovka,4616521
82,,5.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,6477010
61,,6.0,,,,,,,OwnerOccupier,Nekrasovka,5718266
38,19.0,3.0,,,,,,,Investment,Severnoe Butovo,7000000
32,18.0,2.0,,,,,,,Investment,Juzhnoe Medvedkovo,1000000
59,,4.0,24.0,1.0,,2.0,1.0,,OwnerOccupier,Poselenie Vnukovskoe,4837017
47,27.0,6.0,,,,,,,Investment,Staroe Krjukovo,5500000
37,22.0,3.0,,,,,,,Investment,Novogireevo,6900000
82,82.0,21.0,,,,,,,OwnerOccupier,Mitino,11903597
58,30.0,15.0,,,,,,,OwnerOccupier,Pokrovskoe Streshnevo,5644042
82,79.0,25.0,,,,,,,OwnerOccupier,Mitino,10365037
34,34.0,5.0,,,,,,,Investment,Fili Davydkovo,5700000
37,,8.0,,,,,,,OwnerOccupier,Poselenie Vnukovskoe,3880794
36,19.0,1.0,,,,,,,Investment,Vostochnoe Degunino,4200000
48,42.0,10.0,,,,,,,OwnerOccupier,Nekrasovka,4591398
54,34.0,8.0,,,,,,,Investment,Meshhanskoe,11900000
71,71.0,1.0,22.0,6.0,2013.0,2.0,1.0,1.0,OwnerOccupier,Poselenie Vnukovskoe,5930866
62,35.0,6.0,,,,,,,Investment,Begovoe,11700000
51,30.0,10.0,,,,,,,Investment,Marfino,4550100
38,,5.0,,,,,,,OwnerOccupier,Nekrasovka,4151600
38,19.0,12.0,,,,,,,Investment,Bibirevo,5900000
62,44.0,12.0,,,,,,,Investment,Bibirevo,8100000
71,,5.0,,,,,,,OwnerOccupier,Poselenie Shherbinka,5007939
32,17.0,1.0,,,,,,,Investment,Ivanovskoe,5300000
38,19.0,14.0,,,,,,,Investment,Moskvorech'e-Saburovo,5600000
29,19.0,8.0,,,,,,,Investment,Ostankinskoe,5500000
37,20.0,9.0,,,,,,,Investment,Babushkinskoe,6000000
33,16.0,4.0,,,,,,,Investment,Akademicheskoe,7500000
37,34.0,2.0,,,,,,,OwnerOccupier,Tekstil'shhiki,6296120
83,44.0,20.0,22.0,1.0,2006.0,3.0,10.0,3.0,Investment,Juzhnoe Medvedkovo,2000000
82,48.0,3.0,,,,,,,Investment,Severnoe Butovo,10700000
41,41.0,6.0,,,,,,,OwnerOccupier,Chertanovo Juzhnoe,6516400
65,30.0,1.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,5252520
44,18.0,12.0,,,,,,,Investment,Ochakovo-Matveevskoe,9600000
52,51.0,16.0,,,,,,,OwnerOccupier,Nekrasovka,5605775
32,18.0,1.0,,,,,,,Investment,Vostochnoe Izmajlovo,4800000
53,30.0,8.0,,,,,,,Investment,Savelki,5900000
36,20.0,3.0,,,,,,,Investment,Rostokino,5200000
37,,13.0,,,,,,,OwnerOccupier,Tekstil'shhiki,6085035
41,,8.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,4147320
65,60.0,6.0,,,,,,,OwnerOccupier,Poselenie Voskresenskoe,5741190
84,,17.0,,,,,,,OwnerOccupier,Mitino,10209115
64,35.0,7.0,,,,,,,Investment,Zjablikovo,11740000
52,30.0,7.0,14.0,1.0,1990.0,2.0,8.0,3.0,Investment,Caricyno,8500000
48,,7.0,,,,,,,OwnerOccupier,Poselenie Sosenskoe,4023390
44,27.0,5.0,,,,,,,Investment,Ochakovo-Matveevskoe,6300000
42,21.0,11.0,,,,,,,Investment,Bibirevo,2000000
29,,15.0,,,,,,,OwnerOccupier,Mitino,4766726
82,,20.0,,,,,,,OwnerOccupier,Mitino,10122107
